sysTime,driveMode,gyroYaw,leftEncoder,rightEncoder,leftEncoderVel,rightEncoderVel,leftMotorPercent,rightMotorPercent,leftMotorVoltage,rightMotorVoltage,leftMotorCurrent,rightMotorCurrent,driveStick,turnStick,leftPathPos,leftPathVel,leftPathAcc,rightPathPos,rightPathVel,rightPathAcc,pathHdg,pathStep0,pathStep1,leftBusVoltage,rightBusVoltage,leftTemp,rightTemp,leftHasResetOccurred,rightHasResetOccurred,leftIsSafetyEnabled,rightIsSafetyEnabled
2057934518,PATH_FOLLOWING,0.0,5243.0,13220.0,175.0,323.0,0.6119257086999023,-0.5669599217986315,7.4960899315738025,-6.9452590420332365,4.5,0.5,0.0,0.0,8922.604713429684,239.76552092973475,2.4538078049098266,13613.481513172273,264.5164834261636,-0.09447273288076584,-44.05988187005857,96,97,12.25,12.25,29.0,26.0,false,false,false,false
2074124135,PATH_FOLLOWING,0.0,5243.0,13838.0,175.0,318.0,0.6480938416422287,-0.6109481915933529,7.939149560117301,-7.484115347018573,4.5,0.5,0.0,0.0,9309.268936414019,243.47477047047454,2.291289569013149,14032.770173742625,262.71401426360006,-0.10956380350815881,-44.29073847150545,97,98,12.25,12.25,29.0,26.0,false,false,false,false
2084545535,PATH_FOLLOWING,0.0,5678.0,13838.0,188.0,319.0,0.6402737047898338,-0.6256109481915934,7.843352883675464,-7.663734115347019,4.75,0.375,0.0,0.0,9538.352965361843,245.51598567927655,2.195508099258808,14276.582438440495,261.5325308074376,-0.11833260082405034,-44.48619792167152,98,99,12.25,12.25,29.0,26.0,false,false,false,false
2096162331,PATH_FOLLOWING,0.0,5678.0,14480.0,188.0,319.0,0.5874877810361682,-0.6256109481915934,7.19672531769306,-7.663734115347019,4.625,0.375,0.0,0.0,9870.01043536699,248.28704642843252,2.0578029888749985,14624.126218532701,259.6867470579969,-0.1308747772464456,-44.7710364260388,100,101,12.25,12.25,29.0,26.0,false,false,false,false
2109428016,PATH_FOLLOWING,0.0,6130.0,15099.0,202.0,318.0,0.6686217008797654,-0.5542521994134897,8.190615835777125,-6.789589442815249,4.625,0.25,0.0,0.0,10138.083921188141,250.36732701972542,1.9400633299964578,14900.525724111862,258.0739687250117,-0.14161521993495801,-44.86048019359857,101,102,12.25,12.25,29.0,26.0,false,false,false,false
2118966585,PATH_FOLLOWING,0.0,6604.0,15099.0,214.0,318.0,0.6217008797653959,-0.624633431085044,7.6158357771261,-7.6517595307917885,4.5,0.25,0.0,0.0,10432.141698661217,252.44079169569048,1.7674353217499834,15199.150468225847,256.1326216062723,-0.15747181650616082,-44.914646504881375,102,103,12.25,12.25,29.0,26.0,false,false,false,false
2132341713,PATH_FOLLOWING,0.0,6604.0,15656.0,214.0,306.0,0.6950146627565983,-0.544477028347996,8.513929618768328,-6.669843597262951,4.5,0.25,0.0,0.0,10745.577898885265,254.39338215185762,1.5629870795624154,15512.469299487639,253.84502065546445,-0.1760031600505363,-44.93357438096683,103,104,12.25,12.25,29.0,26.0,false,false,false,false
2142089500,PATH_FOLLOWING,0.0,7093.0,15656.0,226.0,306.0,0.6559139784946236,-0.48289345063538613,8.03494623655914,-6.586021505376344,4.125,0.25,0.0,0.0,10970.337041422445,255.66463952199598,1.455092581334489,15733.858160717504,252.10198095802343,-0.18548696855139626,-44.91733728946552,104,105,12.25,12.25,29.0,26.0,false,false,false,false
2154750286,PATH_FOLLOWING,0.0,7093.0,16223.0,226.0,300.0,0.5904203323558163,-0.5376344086021505,7.2326490713587495,-6.586021505376344,3.25,0.25,0.0,0.0,11360.010086904296,257.6763371275957,1.2954768048558132,16111.894249278988,248.93155971848188,-0.19934919145812302,-44.779698531947815,106,107,12.35,12.25,29.0,26.0,false,false,false,false
2168107333,PATH_FOLLOWING,0.0,7606.0,16800.0,236.0,296.0,0.6891495601173021,-0.48778103616813295,8.510997067448681,-5.975317693059629,3.25,0.25,0.0,0.0,11654.180094980158,259.0152805981105,1.1759395428069082,16391.83631089324,246.3966160725103,-0.20976010258895825,-44.65845456385253,107,108,12.35,12.25,29.0,26.0,false,false,false,false
2176254322,PATH_FOLLOWING,0.0,7606.0,16800.0,236.0,296.0,0.6363636363636364,-0.5562072336265884,7.8590909090909085,-6.813538611925708,3.0,0.25,0.0,0.0,11918.94292735355,260.1036748773145,1.0687688930414896,16640.24350366408,244.0214594589186,-0.21908600261501046,-44.50236476024326,108,109,12.35,12.25,29.0,26.0,false,false,false,false
2189236229,PATH_FOLLOWING,0.0,8122.0,17324.0,244.0,284.0,0.7047898338220919,-0.47214076246334313,8.704154447702836,-5.8309384164222875,3.0,0.125,0.0,0.0,12200.0480579615,261.13459819064866,0.9551914186193753,16900.185052423178,241.3985849830451,-0.22892703743804962,-44.31151022802793,109,110,12.35,12.35,29.0,26.0,false,false,false,false
2201192768,PATH_FOLLOWING,0.0,8646.0,17324.0,251.0,284.0,0.6480938416422287,-0.533724340175953,8.003958944281525,-5.818866080156403,3.0,0.125,0.0,0.0,12513.64379902028,262.136671033441,0.8283780580837142,17185.663624075274,238.35166754775565,-0.23981184545492168,-44.08597896851421,110,111,12.35,12.35,29.0,26.0,false,false,false,false
2215338989,PATH_FOLLOWING,0.0,8646.0,17816.0,251.0,271.0,0.5972629521016618,-0.47116324535679377,7.376197458455523,-5.818866080156403,2.5,0.125,0.0,0.0,12934.086351937885,263.2467530135132,0.6574337335417315,17561.3324178646,234.07584633706443,-0.25420812276797555,-43.53130039474414,112,113,12.35,12.35,29.0,26.0,false,false,false,false
2225284841,PATH_FOLLOWING,0.0,9186.0,18324.0,258.0,266.0,0.7086999022482894,-0.4359726295210166,8.752443792766373,-5.384261974584555,2.5,0.125,0.0,0.0,13145.993259880272,263.69818153467554,0.5704958496977383,17747.42179828885,231.83299641271262,-0.2613486345140219,-43.53130039474414,112,113,12.35,12.35,29.0,26.0,false,false,false,false
2237587970,PATH_FOLLOWING,0.0,9730.0,18324.0,263.0,266.0,0.6265884652981427,-0.4809384164222874,7.7383675464320625,-5.939589442815249,2.5,0.125,0.0,0.0,13512.655003419344,264.3001517753348,0.4179410202693886,18064.111786619273,227.80949011900725,-0.2734537843739673,-42.83935964134261,114,115,12.35,12.35,29.0,26.0,false,false,false,false
2251834215,PATH_FOLLOWING,0.0,9730.0,18829.0,263.0,260.0,0.7253176930596286,-0.4252199413489736,8.957673509286412,-5.251466275659824,2.5,0.125,0.0,0.0,13868.428585408963,264.68425788760123,0.26675142889968345,18365.595643590663,223.75026637229863,-0.28486332292461913,-42.442360755012366,115,116,12.35,12.35,29.0,26.0,false,false,false,false
2260639287,PATH_FOLLOWING,0.0,10277.0,18829.0,267.0,260.0,0.6823069403714564,-0.36950146627565983,8.426490713587487,-5.082453567937439,2.375,0.125,0.0,0.0,14095.173881900824,264.81977091779976,0.16819045890733875,18554.654010458213,221.08155158195643,-0.29191677482460665,-42.01165953780015,116,117,12.35,12.35,29.0,26.0,false,false,false,false
2274612549,PATH_FOLLOWING,0.0,10277.0,19289.0,267.0,248.0,0.6070381231671554,-0.4115347018572825,7.49692082111437,-5.082453567937439,2.375,0.125,0.0,0.0,14511.603466973795,264.85573839686634,-0.01799484203084013,18896.04914454106,216.02865320161968,-0.30438126376471303,-41.05041802908063,118,119,12.35,12.35,29.0,26.0,false,false,false,false
2286290106,PATH_FOLLOWING,0.0,10834.0,19289.0,271.0,238.0,0.7204301075268817,-0.37145650048875856,8.897311827956988,-4.587487781036168,2.375,0.125,0.0,0.0,14772.25740662351,264.7187147830044,-0.13903165122861363,19105.537566413434,212.75853163679247,-0.3117708016295536,-40.52067567090599,119,120,12.35,12.35,29.0,26.0,false,false,false,false
2296952239,PATH_FOLLOWING,0.0,11389.0,19711.0,274.0,238.0,0.6520039100684262,-0.4173998044965787,8.052248289345062,-5.154887585532747,2.375,0.125,0.0,0.0,15098.93382064909,264.3612746334136,-0.2967955220941029,19363.464883661192,208.54531172650985,-0.3204918829275432,-39.95884572058156,120,121,12.35,12.35,29.0,26.0,false,false,false,false
2317004659,PATH_FOLLOWING,0.0,11961.0,20134.0,277.0,231.0,0.7390029325513197,-0.36950146627565983,9.126686217008798,-4.563343108504399,2.625,0.125,0.0,0.0,15465.616676301253,263.72759507850816,-0.48225926088543064,19647.50627213581,203.68438699699365,-0.329549564557269,-39.36553381592342,121,122,12.35,12.35,29.0,26.0,false,false,false,false
2331429442,PATH_FOLLOWING,0.0,11961.0,20554.0,277.0,223.0,0.6979472140762464,-0.32746823069403713,8.619648093841642,-4.0442326490713585,2.625,0.125,0.0,0.0,15922.690381389235,262.5507076709963,-0.7286721052122251,19993.13510070488,197.4311229590218,-0.3395367400934484,-38.08739497852379,123,124,12.35,12.35,29.0,26.0,false,false,false,false
2338553887,PATH_FOLLOWING,0.0,12533.0,20554.0,280.0,223.0,0.6813294232649071,-0.29423264907135877,8.414418377321603,-3.6337732160312806,3.0,0.125,0.0,0.0,16182.955180587818,261.677659957213,-0.8774275867460695,20185.86298637184,193.78098105412454,-0.34451289029745924,-37.40431439233248,124,125,12.35,12.35,29.0,26.0,false,false,false,false
2353669799,PATH_FOLLOWING,0.0,12533.0,20959.0,280.0,213.0,0.7526881720430108,-0.3343108504398827,9.295698924731182,-4.1454545454545455,3.0,0.125,0.0,0.0,16554.670266010467,260.16382557984394,-1.1013567250206497,20456.202326078448,188.4656001041638,-0.3506696356084389,-36.69326071941871,125,126,12.35,12.4,29.0,26.0,false,false,false,false
2362871321,PATH_FOLLOWING,0.0,13123.0,20959.0,284.0,213.0,0.7096774193548387,-0.29227761485826004,8.764516129032259,-3.6242424242424245,3.25,0.125,0.0,0.0,16822.446931232353,258.85297596142203,-1.2722359629181628,20647.214680617228,184.56284488743404,-0.3543245764960943,-35.95542262755175,126,127,12.35,12.4,29.0,26.0,false,false,false,false
2369580269,PATH_FOLLOWING,0.0,13123.0,21319.0,284.0,203.0,0.6363636363636364,-0.3313782991202346,7.8590909090909085,-4.109090909090909,3.25,0.125,0.0,0.0,16992.602346538646,257.90515846712776,-1.385775723040434,20766.809139900015,182.04963828357285,-0.3562494752460682,-35.19212541481854,127,128,12.35,12.4,29.0,26.0,false,false,false,false
2384879729,PATH_FOLLOWING,0.0,13733.0,21319.0,289.0,193.0,0.6862170087976539,-0.26295210166177907,8.474780058651026,-3.2606060606060607,2.625,0.0,0.0,0.0,17277.35504390424,256.15987418149126,-1.582536432088798,20964.655251590215,177.80286951407848,-0.3589373312927136,-34.40483426370906,128,129,12.35,12.4,29.0,26.0,false,false,false,false
2393110767,PATH_FOLLOWING,0.0,13733.0,21646.0,289.0,193.0,0.6862170087976539,-0.26295210166177907,8.474780058651026,-3.2606060606060607,2.625,0.0,0.0,0.0,17597.84806035828,253.916065891258,-1.8155636790286342,21183.585951491874,172.95878981786808,-0.36106376072559115,-33.5951554609576,129,130,12.35,12.4,29.0,26.0,false,false,false,false
2402575332,PATH_FOLLOWING,0.0,14327.0,21646.0,293.0,193.0,0.6999022482893451,-0.2678396871945259,7.521065493646139,-3.6121212121212123,2.0,0.125,0.0,0.0,17797.382960093128,252.32876959135723,-1.968180920587662,21317.573862728084,169.90507553120622,-0.3618170225468206,-32.76483533725435,130,131,12.35,12.4,29.0,26.0,false,false,false,false
2416120959,PATH_FOLLOWING,0.0,14327.0,21961.0,293.0,182.0,0.6089931573802542,-0.2913000977517107,7.521065493646139,-3.6121212121212123,1.5,0.125,0.0,0.0,18148.110504028562,249.2403106370441,-2.2475134614006227,21549.834083578906,164.4863463889405,-0.36233172658016655,-31.04993286908309,132,133,12.35,12.4,29.0,26.0,false,false,false,false
2426357178,PATH_FOLLOWING,0.0,14924.0,22268.0,296.0,171.0,0.7126099706744868,-0.25219941348973607,8.800733137829912,-3.1272727272727274,1.5,0.125,0.0,0.0,18373.37522687964,247.0189785162232,-2.4351833080878764,21696.622119803982,160.9690671422507,-0.3620731104822105,-30.169498535707753,133,134,12.35,12.4,29.0,26.0,false,false,false,false
2439196509,PATH_FOLLOWING,0.0,15507.0,22268.0,297.0,171.0,0.6275659824046921,-0.27956989247311825,7.750439882697947,-3.066666666666667,1.375,0.125,0.0,0.0,18717.9531182552,243.1877130035251,-2.730440094174835,21917.36289761548,155.52955398808595,-0.36078299514732615,-29.276698698649913,134,135,12.35,12.4,29.0,26.0,false,false,false,false
2453553475,PATH_FOLLOWING,0.0,15507.0,22567.0,297.0,160.0,0.7214076246334311,-0.24731182795698925,8.909384164222875,-3.066666666666667,1.375,0.125,0.0,0.0,19081.537525387626,238.64334602614375,-3.0470644976530945,22146.413819481077,149.72606788158856,-0.35858638610650245,-28.3738745962422,135,136,12.35,12.4,29.0,26.0,false,false,false,false
2465890360,PATH_FOLLOWING,0.0,16101.0,22851.0,297.0,153.0,0.6744868035190615,-0.21896383186705767,8.329912023460409,-2.7151515151515153,1.5,0.125,0.0,0.0,19289.89996483495,235.73221919359088,-3.2318121776530964,22275.612977505723,146.36206570517436,-0.35694475354823496,-27.463447598563455,136,137,12.35,12.4,29.0,26.0,false,false,false,false
2474834056,PATH_FOLLOWING,0.0,16101.0,22851.0,297.0,153.0,0.6744868035190615,-0.21896383186705767,8.329912023460409,-2.993939393939394,1.5,0.125,0.0,0.0,19579.7030398012,231.34174074114824,-3.4926700559139623,22453.333081745845,141.63955420160366,-0.35438754606360434,-25.629761189221043,138,139,12.4,12.4,29.0,26.0,false,false,false,false
2488306957,PATH_FOLLOWING,0.0,16688.0,23110.0,295.0,146.0,0.6764418377321603,-0.19550342130987292,8.387878787878787,-2.4242424242424243,1.5,0.125,0.0,0.0,19848.3640041973,226.85036019963508,-3.739645895913962,22615.897630515294,137.20839015432895,-0.3513426582165429,-24.711575598361392,139,140,12.4,12.4,29.0,26.0,false,false,false,false
2497108373,PATH_FOLLOWING,0.0,16688.0,23110.0,294.0,146.0,0.6041055718475073,-0.22580645161290322,7.490909090909091,-2.8,1.5,0.125,0.0,0.0,20078.852918643304,222.72885141025444,-3.9477567732985097,22753.94968377799,133.39168084938672,-0.3462296610011106,-23.795764936809086,140,141,12.4,12.4,29.0,26.0,false,false,false,false
2510552177,PATH_FOLLOWING,0.0,17275.0,23336.0,294.0,137.0,0.6705767350928641,-0.18475073313782991,8.315151515151515,-2.3001466275659825,1.5,0.125,0.0,0.0,20337.358809397432,217.8548910092266,-4.120888617411796,22907.275738551645,129.13226517165302,-0.336798388242281,-22.88445582224091,141,142,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2520533258,PATH_FOLLOWING,0.0,17864.0,23336.0,294.0,137.0,0.5953079178885631,-0.15640273704789834,7.381818181818183,-2.2149560117302056,1.375,0.125,0.0,0.0,20550.8513746952,213.64488893489042,-4.212944886865438,23032.825028029063,125.63919823034976,-0.3281552075827552,-21.979575357914793,142,143,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2535168461,PATH_FOLLOWING,0.0,17864.0,23549.0,294.0,128.0,0.509286412512219,-0.17790811339198437,6.315151515151515,-2.2149560117302056,0.875,0.125,0.0,0.0,20887.54603902971,206.65407637127745,-4.352995620913771,23229.076811304476,120.16401835787752,-0.3150060710564992,-20.196383965409176,144,145,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2547527274,PATH_FOLLOWING,0.0,18442.0,23742.0,293.0,117.0,0.6099706744868035,-0.1544477028347996,7.563636363636364,-1.9228739002932553,0.875,0.125,0.0,0.0,21055.5744288981,202.98694317593615,-4.419764856234211,23326.257983825068,117.44210941074967,-0.30873738357509717,-20.196383965409176,144,145,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2565482547,PATH_FOLLOWING,0.0,19002.0,23742.0,290.0,107.0,0.5063538611925709,-0.17790811339198437,6.278787878787879,-2.2149560117302056,0.875,0.125,0.0,0.0,21454.008453140646,193.78432849573753,-4.56750575125193,23555.017987039155,110.98829387363851,-0.2948669524885619,-18.459776084750555,146,147,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2575269705,PATH_FOLLOWING,0.0,19002.0,23922.0,290.0,107.0,0.5063538611925709,-0.17790811339198437,5.963636363636364,-2.0932551319648094,0.5,0.125,0.0,0.0,21676.21922574114,188.31615303703325,-4.642188502302228,23681.735400898524,107.37091404447392,-0.2878557517185516,-16.78161229481333,148,149,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2590242006,PATH_FOLLOWING,0.0,19561.0,24092.0,287.0,98.0,0.5513196480938416,-0.13685239491691104,6.836363636363636,-1.7038123167155426,0.5,0.125,0.0,0.0,21913.125674105166,182.20899427841385,-4.715039850350181,23816.318034796106,103.4822700151757,-0.28101669038258825,-15.967646376833311,149,150,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2601807109,PATH_FOLLOWING,0.0,20107.0,24092.0,283.0,98.0,0.47702834799608995,-0.11827956989247312,5.915151515151516,-1.691642228739003,0.5,0.125,0.0,0.0,22094.979961378474,177.32325691558236,-4.766048890327551,23919.352631608366,100.46504397503013,-0.27622829986692427,-15.171893953269665,150,151,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2614976134,PATH_FOLLOWING,0.0,20107.0,24255.0,283.0,91.0,0.5298142717497556,-0.13587487781036167,6.569696969696969,-1.691642228739003,0.5,0.125,0.0,0.0,22376.650038619184,169.38942085662248,-4.835988342679874,24078.594635121477,95.71359599641573,-0.26966313507133255,-13.638737542543133,152,153,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2628710275,PATH_FOLLOWING,0.0,20612.0,24406.0,274.0,85.0,0.47702834799608995,-0.11827956989247312,5.915151515151516,-1.4725806451612906,0.5,0.125,0.0,0.0,22560.49840934218,163.92731396138578,-4.874800380132028,24182.37850975261,92.53710637153691,-0.266020125701259,-12.902906345789674,153,154,12.4,12.450000000000001,29.0,26.0,false,false,false,false
2637820450,PATH_FOLLOWING,0.0,21097.0,24406.0,265.0,85.0,0.40175953079178883,-0.13587487781036167,5.04208211143695,-1.691642228739003,0.5,0.125,0.0,0.0,22736.177796620665,158.4949150757741,-4.906999521284025,24281.509590699447,89.43414032167325,-0.26299798499401345,-12.188443265813362,154,155,12.55,12.450000000000001,29.0,26.0,false,false,false,false
2649369695,PATH_FOLLOWING,0.0,21097.0,24544.0,265.0,80.0,0.45161290322580644,-0.11436950146627566,5.667741935483871,-1.4239002932551321,0.5,0.125,0.0,0.0,22900.90580541598,153.19650885041474,-4.932749450201285,24374.46776322191,86.45158396806258,-0.26058129980906486,-11.495875334910455,155,156,12.55,12.450000000000001,29.0,26.0,false,false,false,false
2661001544,PATH_FOLLOWING,0.0,21577.0,24544.0,257.0,80.0,0.37732160312805474,-0.09579667644183773,4.735386119257087,-1.398533724340176,0.5,0.125,0.0,0.0,23068.2558785008,147.59218013117112,-4.954422203609432,24468.953858348807,83.33429562114225,-0.25854757175245036,-10.825636662334043,156,157,12.55,12.55,29.0,26.0,false,false,false,false
2675230598,PATH_FOLLOWING,0.0,21577.0,24669.0,257.0,74.0,0.3040078201368524,-0.11143695014662756,3.8152981427174977,-1.398533724340176,0.375,0.125,0.0,0.0,23293.94789596481,139.6513585166954,-4.9766019565742035,24596.525396173794,78.96472164614724,-0.2564664562940182,-9.553459701490318,158,159,12.55,12.55,29.0,26.0,false,false,false,false
2690352605,PATH_FOLLOWING,0.0,22039.0,24779.0,247.0,68.0,0.37145650048875856,-0.09872922776148582,4.66177908113392,-1.239051808406647,0.375,0.125,0.0,0.0,23465.190967251103,133.26579128177272,-4.987553579571029,24693.501803873423,75.4798433795155,-0.25543932655182405,-8.951986977965259,159,160,12.55,12.55,29.0,26.0,false,false,false,false
2697112989,PATH_FOLLOWING,0.0,22039.0,24779.0,234.0,68.0,0.30303030303030304,-0.08797653958944282,3.803030303030303,-1.1041055718475075,0.125,0.125,0.0,0.0,23577.613783722714,128.90420779128536,-4.992327471738445,24757.266096417552,73.10701434243681,-0.25499183607608217,-8.37378889578819,160,161,12.55,12.55,29.0,26.0,false,false,false,false
2712837141,PATH_FOLLOWING,0.0,22449.0,24876.0,234.0,62.0,0.33528836754643204,-0.09775171065493646,4.2078690127077225,-1.2267839687194526,0.125,0.125,0.0,0.0,23773.873288062015,120.9076085028277,-4.995863888239166,24868.815170876467,68.76402082622596,-0.25466095569129216,-7.818939446597723,161,162,12.55,12.55,29.0,26.0,false,false,false,false
2723497527,PATH_FOLLOWING,0.0,22827.0,24876.0,221.0,62.0,0.2854349951124145,-0.10166177908113391,2.7357282502443794,-1.2758553274682307,0.125,0.125,0.0,0.0,23865.25487273871,116.97405062928877,-4.995243713422996,24920.884452182094,66.62714879393124,-0.2547197771546655,-7.2874615339925555,162,163,12.55,12.55,29.0,26.0,false,false,false,false
2735145672,PATH_FOLLOWING,0.0,22827.0,24962.0,221.0,55.0,0.2179863147605083,-0.10166177908113391,2.7357282502443794,-1.2758553274682307,0.125,0.125,0.0,0.0,24024.402699766586,109.82169935450125,-4.991434357764117,25011.74886204147,62.73546025759779,-0.2550784241699757,-6.294495488247453,164,165,12.55,12.55,29.0,26.0,false,false,false,false
2749444117,PATH_FOLLOWING,0.0,23180.0,25039.0,208.0,49.0,0.26588465298142716,-0.09188660801564028,3.336852394916911,-1.1531769305962856,0.125,0.125,0.0,0.0,24148.676010571842,103.87115559738126,-4.985634077687056,25082.911309208863,59.486073673737835,-0.25562364404117066,-5.832855020021334,165,166,12.55,12.55,29.0,26.0,false,false,false,false
2757218407,PATH_FOLLOWING,0.0,23180.0,25039.0,192.0,49.0,0.21114369501466276,-0.10459433040078202,2.6498533724340176,-1.3126588465298143,0.125,0.125,0.0,0.0,24245.92086454152,98.9774731179696,-4.979588257540054,25138.721669658393,56.804097705169426,-0.25619185024067476,-5.394292790080116,166,167,12.55,12.55,29.0,26.0,false,false,false,false
2773241710,PATH_FOLLOWING,0.0,23502.0,25104.0,192.0,43.0,0.23851417399804498,-0.093841642228739,2.9933528836754646,-1.1777126099706745,0.125,0.125,0.0,0.0,24388.604622497456,91.36218184871792,-4.941843908255492,25220.831033779195,52.609879754702,-0.2558217551736358,-4.978667613191342,167,168,12.55,12.55,29.0,26.0,false,false,false,false
2783316628,PATH_FOLLOWING,0.0,23794.0,25104.0,175.0,43.0,0.19648093841642228,-0.09872922776148582,1.8033724340175956,-1.239051808406647,0.125,0.125,0.0,0.0,24459.523052530047,87.39281792714743,-4.8671729152875605,25261.753770897612,50.41281841532958,-0.25276206484806224,-4.585684482973503,168,169,12.55,12.55,29.0,26.0,false,false,false,false
2795437991,PATH_FOLLOWING,0.0,23794.0,25164.0,175.0,38.0,0.1436950146627566,-0.09872922776148582,1.8033724340175956,-1.239051808406647,0.125,0.125,0.0,0.0,24581.64042642429,80.34576533038955,-4.673655974213521,25332.379765407197,46.49622807920722,-0.24411602227830653,-3.865166452266558,170,171,12.6,12.55,29.0,26.0,false,false,false,false
2807077808,PATH_FOLLOWING,0.0,24064.0,25217.0,161.0,34.0,0.1798631476050831,-0.09286412512218964,2.2662756598240468,-1.16544477028348,0.125,0.125,0.0,0.0,24657.611325705897,75.79898620179821,-4.536534560319288,25376.435760316992,43.95633104876053,-0.23790240114927919,-3.536179013777029,171,172,12.6,12.55,29.0,26.0,false,false,false,false
2817189818,PATH_FOLLOWING,0.0,24295.0,25217.0,146.0,34.0,0.13294232649071358,-0.09970674486803519,1.675073313782991,-1.2513196480938416,0.375,0.125,0.0,0.0,24736.08898924548,70.95151238335278,-4.385731674817018,25422.044351468503,41.23656449767786,-0.23102699244807878,-3.2270771751580094,172,173,12.6,12.55,29.0,26.0,false,false,false,false
2832496184,PATH_FOLLOWING,0.0,24295.0,25263.0,146.0,30.0,0.1544477028347996,-0.09481915933528837,1.946041055718475,-1.189980449657869,0.375,0.125,0.0,0.0,24832.157174326312,64.78712120686534,-4.186822710410351,25478.011759158388,37.760144295083784,-0.2218670566953056,-2.937147214892576,173,174,12.6,12.55,29.0,26.0,false,false,false,false
2841579464,PATH_FOLLOWING,0.0,24496.0,25263.0,131.0,30.0,0.12218963831867058,-0.09286412512218964,1.5395894428152492,-1.2145161290322581,0.375,0.125,0.0,0.0,24879.45048720761,61.640865838263124,-4.0817995451857545,25505.622457589376,35.97757547290652,-0.21697704112720415,-2.6656836194018956,174,175,12.6,12.55,29.0,26.0,false,false,false,false
2854499205,PATH_FOLLOWING,0.0,24496.0,25303.0,131.0,26.0,0.08504398826979472,-0.0967741935483871,1.0715542521994135,-1.2145161290322581,0.375,0.125,0.0,0.0,24967.905608526165,55.54738655420028,-3.8717046940013775,25557.36117304499,32.5106190110798,-0.2070820718295789,-2.175380944010168,176,177,12.6,12.55,29.0,26.0,false,false,false,false
2864927454,PATH_FOLLOWING,0.0,24676.0,25303.0,117.0,26.0,0.1104594330400782,-0.093841642228739,1.3917888563049854,-1.1777126099706745,0.375,0.125,0.0,0.0,25011.191106841048,52.43025422539035,-3.759791579202132,25582.73507042537,30.72821087796434,-0.2017332022650848,-2.175380944010168,176,177,12.6,12.55,29.0,26.0,false,false,false,false
2875445550,PATH_FOLLOWING,0.0,24676.0,25338.0,117.0,23.0,0.1104594330400782,-0.09970674486803519,0.9483870967741935,-1.2513196480938416,0.375,0.125,0.0,0.0,25071.708281157284,47.91348518518472,-3.592207978690146,25618.265255725913,28.135965732192417,-0.19362743574951644,-1.7507242739422335,178,179,12.6,12.55,29.0,26.0,false,false,false,false
2886827544,PATH_FOLLOWING,0.0,24827.0,25365.0,103.0,20.0,0.093841642228739,-0.09481915933528837,1.1824046920821114,-1.189980449657869,0.375,0.125,0.0,0.0,25115.023005994568,44.54626579761499,-3.462574466447083,25643.737122681017,26.195990097016203,-0.18727572586790323,-1.5613590017403485,179,180,12.6,12.55,29.0,26.0,false,false,false,false
2896670146,PATH_FOLLOWING,0.0,24827.0,25365.0,103.0,20.0,0.06744868035190615,-0.09872922776148582,0.8498533724340175,-1.239051808406647,0.375,0.125,0.0,0.0,25161.92600571304,40.74019819301964,-3.3101985901551445,25671.36087144927,23.995117240594222,-0.17971262661337917,-1.386442141882151,180,181,12.6,12.55,29.0,26.0,false,false,false,false
2910625573,PATH_FOLLOWING,0.0,24954.0,25387.0,89.0,17.0,0.0801564027370479,-0.0967741935483871,1.0099706744868036,-1.2145161290322581,0.375,0.25,0.0,0.0,25207.872212208193,36.83000255098789,-3.1467083270886387,25698.46119823186,21.725792447391097,-0.17148974733878472,-1.225341917084241,181,182,12.6,12.55,29.0,26.0,false,false,false,false
2920010638,PATH_FOLLOWING,0.0,25065.0,25387.0,77.0,17.0,0.06060606060606061,-0.09579667644183773,0.7636363636363637,-1.2022482893450637,0.375,0.25,0.0,0.0,25237.716480042312,34.17708379197929,-3.0312933481466136,25716.08523958999,20.181569403747986,-0.1656203541805151,-1.077436920385677,182,183,12.6,12.55,29.0,26.0,false,false,false,false
2932825276,PATH_FOLLOWING,0.0,25065.0,25404.0,77.0,14.0,0.06842619745845552,-0.09775171065493646,0.8621700879765395,-1.2267839687194526,0.375,0.125,0.0,0.0,25282.292977188168,30.006662671113876,-2.8411832814909257,25742.441529022337,17.74655341270376,-0.15583846650412667,-0.9421156949864542,183,184,12.6,12.55,29.0,26.0,false,false,false,false
2943927218,PATH_FOLLOWING,0.0,25162.0,25404.0,65.0,14.0,0.05278592375366569,-0.10068426197458455,0.44340175953079175,-1.2635874877810362,0.5,0.125,0.0,0.0,25309.469475090365,27.307930925082857,-2.7112850427271002,25758.529710487106,16.165929093056395,-0.149074018074034,-0.8187762449871583,184,185,12.6,12.55,29.0,26.0,false,false,false,false
2956165622,PATH_FOLLOWING,0.0,25162.0,25434.0,65.0,13.0,0.03519061583577712,-0.10068426197458455,0.44340175953079175,-1.2635874877810362,0.375,0.125,0.0,0.0,25342.972882531656,23.776406592680527,-2.531680368758697,25778.38362169025,14.09212117271348,-0.13962321616370435,-0.6056786764095597,186,187,12.55,12.55,29.0,26.0,false,false,false,false
